Time(UTC),Lat(°),Lon(°),PM1(μg/m³),PM2.5(μg/m³),PM10(μg/m³),NO2(μg/m³),Sensor_number
2022-07-01,51.4136,5.4707,11.96,12.92,18.17,9.0,17
2022-08-27,51.4136,5.4707,4.01,5.38,11.71,6.0,17
2022-08-11,51.4136,5.4707,5.49,6.14,10.26,8.0,17
2022-07-03,51.4136,5.4707,4.19,5.29,9.69,26.0,17
2022-08-02,51.4136,5.4707,7.21,8.72,13.73,4.0,17
2022-08-23,51.4136,5.4707,6.45,8.53,16.28,12.0,17
2022-07-30,51.4136,5.4707,4.96,6.07,11.42,41.0,17
2022-07-21,51.4136,5.4707,13.77,16.49,24.11,43.0,17
2022-07-22,51.4136,5.4707,9.63,11.54,17.2,3.0,17
2022-08-10,51.4136,5.4707,4.84,5.62,9.86,7.0,17
2022-08-24,51.4136,5.4707,5.94,7.36,13.27,17.0,17
2022-07-23,51.4136,5.4707,6.74,8.22,13.85,19.0,17
2022-07-09,51.4136,5.4707,4.52,6.23,12.96,26.0,17
2022-08-03,51.4136,5.4707,4.65,5.72,11.03,9.0,17
2022-07-04,51.4136,5.4707,4.31,5.21,9.58,27.0,17
2022-07-10,51.4136,5.4707,9.39,11.12,17.11,19.0,17
2022-07-27,51.4136,5.4707,4.31,6.03,12.52,18.0,17
2022-08-09,51.4136,5.4707,5.71,6.69,11.47,6.0,17
2022-08-14,51.4136,5.4707,5.06,5.77,10.21,15.0,17
2022-07-13,51.4136,5.4707,6.83,7.59,11.31,26.0,17
2022-07-15,51.4136,5.4707,4.96,7.2,15.54,34.0,17
2022-07-16,51.4136,5.4707,3.82,5.16,11.07,36.0,17
2022-08-16,51.4136,5.4707,7.12,8.32,13.67,12.0,17
2022-07-17,51.4136,5.4707,4.28,5.4,10.61,31.0,17
2022-08-18,51.4136,5.4707,24.49,27.72,33.56,9.0,17
2022-08-17,51.4136,5.4707,9.44,10.63,16.04,11.0,17
2022-08-20,51.4136,5.4707,18.07,22.18,28.79,9.0,17
2022-07-18,51.4136,5.4707,4.46,5.71,11.41,28.0,17
2022-08-15,51.4136,5.4707,8.28,9.12,13.44,12.0,17
2022-07-14,51.4136,5.4707,5.69,6.95,12.52,45.0,17
2022-08-19,51.4136,5.4707,17.03,19.29,24.22,7.0,17
2022-07-20,51.5696,5.3113,5.26,6.29,15.39,16.0,18
2022-08-12,51.5696,5.3113,4.31,5.11,12.19,35.0,18
2022-07-15,51.5696,5.3113,4.01,5.43,12.5,13.0,18
2022-07-06,51.5696,5.3113,3.71,4.35,8.98,11.0,18
2022-07-18,51.5696,5.3113,3.19,3.97,8.92,16.0,18
2022-08-10,51.5696,5.3113,2.88,3.44,8.67,22.0,18
2022-08-25,51.5696,5.3113,6.74,7.46,12.86,13.0,18
2022-07-25,51.5696,5.3113,6.41,6.93,10.59,13.0,18
2022-08-27,51.5696,5.3113,3.24,4.31,10.5,9.0,18
2022-07-30,51.5696,5.3113,3.24,4.07,10.89,27.0,18
2022-07-03,51.5696,5.3113,2.43,2.94,6.8,8.0,18
2022-08-15,51.5696,5.3113,6.2,6.8,11.54,20.0,18
2022-08-05,51.5696,5.3113,4.22,5.39,12.13,12.0,18
2022-08-28,51.5696,5.3113,4.11,5.09,10.73,17.0,18
2022-08-16,51.5696,5.3113,5.37,6.38,13.31,21.0,18
2022-07-31,51.5696,5.3113,4.18,4.97,10.58,19.0,18
2022-07-24,51.5696,5.3113,3.82,4.27,8.14,14.0,18
2022-07-10,51.5696,5.3113,5.69,6.57,11.6,9.0,18
2022-07-16,51.5696,5.3113,2.65,3.41,8.33,14.0,18
2022-07-14,51.5696,5.3113,4.25,5.11,10.82,15.0,18
2022-08-26,51.5696,5.3113,6.51,7.59,14.54,23.0,18
2022-08-11,51.5696,5.3113,3.49,3.97,9.1,26.0,18
2022-08-23,51.5696,5.3113,5.01,6.31,13.52,18.0,18
2022-08-07,51.5696,5.3113,2.84,3.38,7.39,21.0,18
2022-07-08,51.5696,5.3113,3.99,5.26,10.8,9.0,18
2022-08-19,51.5696,5.3113,13.12,13.7,17.32,8.0,18
2022-08-08,51.5696,5.3113,4.55,5.05,8.97,20.0,18
2022-08-17,51.5696,5.3113,8.6,9.52,15.09,23.0,18
2022-07-07,51.5696,5.3113,2.85,3.41,7.48,12.0,18
2022-08-01,51.5696,5.3113,5.55,6.39,11.06,10.0,18
2022-07-17,51.5696,5.3113,3.07,3.83,8.87,18.0,18
2022-07-26,51.5696,5.3113,4.27,5.12,11.03,13.0,18
2022-07-21,51.5696,5.3113,9.77,11.4,17.74,20.0,18
2022-07-13,51.5696,5.3113,3.74,4.16,7.9,11.0,18
2022-07-11,51.5696,5.3113,2.92,3.74,8.9,8.0,18
2022-08-03,51.5696,5.3113,3.2,3.96,9.56,14.0,18
2022-08-31,51.5696,5.3113,4.0,4.71,11.01,25.0,18
2022-08-06,51.5696,5.3113,2.64,3.5,8.91,14.0,18
2022-07-22,51.5696,5.3113,7.14,8.16,12.49,6.0,18
2022-08-22,51.5696,5.3113,4.1,5.27,10.92,12.0,18
2022-07-27,51.5696,5.3113,3.55,4.76,10.7,13.0,18
2022-08-14,51.5696,5.3113,3.66,4.2,9.98,30.0,18
2022-08-18,51.5696,5.3113,21.11,22.35,26.13,13.0,18
2022-08-29,51.5696,5.3113,4.25,5.2,10.6,20.0,18
2022-08-13,51.5696,5.3113,4.31,5.01,11.86,37.0,18
2022-07-02,51.5696,5.3113,6.98,7.86,12.32,8.0,18
2022-08-20,51.5696,5.3113,20.61,22.68,26.77,8.0,18
2022-07-28,51.5696,5.3113,2.46,3.13,7.65,17.0,18
2022-07-01,51.5696,5.3113,10.25,10.85,13.06,8.0,18
2022-08-09,51.5696,5.3113,4.14,4.82,9.75,17.0,18
2022-08-02,51.5696,5.3113,4.72,5.36,9.37,11.0,18
2022-07-05,51.5696,5.3113,3.12,3.85,8.64,10.0,18
2022-08-21,51.5696,5.3113,9.06,10.32,15.97,8.0,18
2022-07-04,51.5696,5.3113,2.71,3.27,7.53,8.0,18
2022-09-01,51.5696,5.3113,3.16,3.7,9.96,28.0,18
2022-07-09,51.5696,5.3113,3.51,4.65,10.72,12.0,18
2022-07-12,51.5696,5.3113,4.13,4.61,8.07,8.0,18
2022-08-04,51.5696,5.3113,3.89,5.48,15.07,10.0,18
2022-07-29,51.5696,5.3113,2.63,3.44,9.42,26.0,18
2022-07-19,51.5696,5.3113,4.27,5.07,11.32,21.0,18
2022-08-30,51.5696,5.3113,5.28,6.28,11.21,22.0,18
2022-08-24,51.5696,5.3113,5.13,6.04,11.72,17.0,18
2022-07-23,51.5696,5.3113,4.36,5.25,10.11,8.0,18
2022-07-11,51.4332,5.5198,3.23,4.71,13.07,15.0,19
2022-08-24,51.4332,5.5198,6.14,7.85,17.14,37.0,19
2022-08-02,51.4332,5.5198,9.14,10.44,16.98,13.0,19
2022-07-21,51.4332,5.5198,15.59,18.94,33.13,33.0,19
2022-07-26,51.4332,5.5198,6.46,7.99,18.13,28.0,19
2022-08-31,51.4332,5.5198,5.26,6.25,13.69,21.0,19
2022-08-18,51.4332,5.5198,25.07,27.41,34.66,9.0,19
2022-08-03,51.4332,5.5198,4.22,5.56,15.85,26.0,19
2022-08-25,51.4332,5.5198,9.51,10.83,17.48,31.0,19
2022-07-23,51.4332,5.5198,5.28,6.66,14.01,12.0,19
2022-07-13,51.4332,5.5198,7.83,8.67,14.52,22.0,19
2022-08-21,51.4332,5.5198,12.51,15.66,28.91,18.0,19
2022-07-22,51.4332,5.5198,10.91,13.15,22.03,3.0,19
2022-07-25,51.4332,5.5198,9.99,11.29,18.14,26.0,19
2022-07-14,51.4332,5.5198,14.23,15.9,26.3,36.0,19
2022-07-29,51.4332,5.5198,2.44,3.64,13.59,29.0,19
2022-07-16,51.4332,5.5198,2.84,4.31,13.23,28.0,19
2022-07-19,51.4332,5.5198,5.79,7.18,16.57,38.0,19
2022-08-11,51.4332,5.5198,3.95,4.62,10.65,29.0,19
2022-08-26,51.4332,5.5198,8.73,10.38,20.96,44.0,19
2022-07-17,51.4332,5.5198,3.26,4.47,12.62,26.0,19
2022-08-23,51.4332,5.5198,5.44,7.16,16.46,31.0,19
2022-08-07,51.4332,5.5198,2.23,3.17,9.66,30.0,19
2022-08-30,51.4332,5.5198,7.32,8.83,15.95,24.0,19
2022-08-01,51.4332,5.5198,11.09,12.4,20.23,12.0,19
2022-07-08,51.4332,5.5198,3.93,6.07,16.37,10.0,19
2022-08-19,51.4332,5.5198,15.89,17.52,23.75,18.0,19
2022-08-08,51.4332,5.5198,6.45,7.43,12.87,32.0,19
2022-08-29,51.4332,5.5198,5.33,6.9,14.84,22.0,19
2022-07-04,51.4332,5.5198,4.79,5.92,12.78,21.0,19
2022-07-07,51.4332,5.5198,3.03,4.13,12.35,23.0,19
2022-08-17,51.4332,5.5198,11.15,12.65,21.66,26.0,19
2022-08-20,51.4332,5.5198,19.37,22.98,31.62,14.0,19
2022-07-03,51.4332,5.5198,3.83,5.01,12.11,20.0,19
2022-07-09,51.4332,5.5198,6.72,8.73,19.3,24.0,19
2022-07-15,51.4332,5.5198,4.19,6.52,19.02,21.0,19
2022-08-05,51.4332,5.5198,4.5,6.61,21.79,29.0,19
2022-07-27,51.4332,5.5198,3.24,5.1,15.52,17.0,19
2022-07-05,51.4332,5.5198,4.11,5.54,14.18,27.0,19
2022-08-28,51.4332,5.5198,8.31,9.76,17.34,18.0,19
2022-08-10,51.4332,5.5198,3.37,4.23,11.01,23.0,19
2022-08-16,51.4332,5.5198,8.26,10.11,22.16,19.0,19
2022-08-13,51.4332,5.5198,5.11,5.99,13.74,51.0,19
2022-07-01,51.4332,5.5198,16.04,17.95,23.56,9.0,19
2022-07-06,51.4332,5.5198,5.36,7.06,16.25,26.0,19
2022-07-28,51.4332,5.5198,2.27,3.34,10.7,22.0,19
2022-07-30,51.4332,5.5198,4.66,5.92,14.61,27.0,19
2022-07-20,51.4332,5.5198,7.4,9.07,24.0,37.0,19
2022-08-15,51.4332,5.5198,13.64,14.42,20.37,26.0,19
2022-08-27,51.4332,5.5198,3.68,5.37,16.55,10.0,19
2022-07-18,51.4332,5.5198,3.7,4.96,12.75,26.0,19
2022-07-24,51.4332,5.5198,6.0,6.87,12.1,21.0,19
2022-08-12,51.4332,5.5198,4.85,5.8,12.95,48.0,19
2022-07-31,51.4332,5.5198,10.68,12.28,21.78,23.0,19
2022-08-14,51.4332,5.5198,9.78,10.48,16.76,39.0,19
2022-08-09,51.4332,5.5198,5.4,6.48,13.52,28.0,19
2022-09-01,51.4332,5.5198,3.57,4.3,11.26,22.0,19
2022-07-12,51.4332,5.5198,3.97,4.75,9.9,9.0,19
2022-08-04,51.4332,5.5198,4.22,6.56,25.61,20.0,19
2022-08-06,51.4332,5.5198,3.33,4.63,12.56,18.0,19
2022-07-02,51.4332,5.5198,7.49,9.47,18.69,14.0,19
2022-08-22,51.4332,5.5198,5.67,7.96,19.85,24.0,19
2022-07-10,51.4332,5.5198,11.26,13.31,23.12,17.0,19
2022-08-21,51.4372,5.4233,9.12,11.65,22.85,18.0,22
2022-07-20,51.4372,5.4233,4.85,6.24,16.52,57.0,22
2022-08-02,51.4372,5.4233,5.52,6.63,12.48,17.0,22
2022-07-18,51.4372,5.4233,4.2,5.52,12.75,23.0,22
2022-08-28,51.4372,5.4233,3.72,5.09,11.97,20.0,22
2022-08-05,51.4372,5.4233,3.8,5.59,15.97,35.0,22
2022-07-05,51.4372,5.4233,2.84,3.95,11.01,18.0,22
2022-08-01,51.4372,5.4233,4.6,5.77,12.86,16.0,22
2022-07-22,51.4372,5.4233,7.09,8.7,15.39,10.0,22
2022-07-12,51.4372,5.4233,3.99,4.82,9.52,23.0,22
2022-07-25,51.4372,5.4233,6.46,7.39,12.4,29.0,22
2022-08-08,51.4372,5.4233,4.36,5.07,10.12,22.0,22
2022-08-16,51.4372,5.4233,4.51,5.76,12.91,32.0,22
2022-07-23,51.4372,5.4233,4.72,6.13,13.23,15.0,22
2022-07-02,51.4372,5.4233,5.22,6.71,13.19,17.0,22
2022-07-11,51.4372,5.4233,2.91,4.11,10.21,11.0,22
2022-08-06,51.4372,5.4233,2.81,4.11,12.14,18.0,22
2022-07-26,51.4372,5.4233,3.97,5.15,13.2,27.0,22
2022-07-21,51.4372,5.4233,9.82,12.26,21.79,29.0,22
2022-07-14,51.4372,5.4233,3.82,5.1,13.12,27.0,22
2022-09-01,51.4372,5.4233,3.12,3.82,10.63,36.0,22
2022-08-12,51.4372,5.4233,3.47,4.36,11.54,43.0,22
2022-07-03,51.4372,5.4233,2.97,3.95,8.97,27.0,22
2022-07-13,51.4372,5.4233,4.71,5.39,9.67,32.0,22
2022-08-22,51.4372,5.4233,4.65,6.77,16.72,28.0,22
2022-07-07,51.4372,5.4233,2.74,3.7,9.97,19.0,22
2022-08-27,51.4372,5.4233,2.88,4.41,12.98,15.0,22
2022-07-16,51.4372,5.4233,2.79,4.11,11.75,19.0,22
2022-08-26,51.4372,5.4233,5.79,7.25,16.4,50.0,22
2022-08-03,51.4372,5.4233,3.23,4.44,12.62,34.0,22
2022-07-01,51.4372,5.4233,9.1,10.41,14.04,29.0,22
2022-07-17,51.4372,5.4233,2.87,3.91,10.27,22.0,22
2022-07-06,51.4372,5.4233,4.0,5.16,12.2,21.0,22
2022-08-07,51.4372,5.4233,2.64,3.53,8.67,23.0,22
2022-07-15,51.4372,5.4233,3.85,6.1,16.23,21.0,22
2022-08-11,51.4372,5.4233,3.03,3.73,9.9,32.0,22
2022-08-25,51.4372,5.4233,7.93,9.07,15.96,33.0,22
2022-08-14,51.4372,5.4233,2.58,3.23,9.19,34.0,22
2022-07-27,51.4372,5.4233,3.21,4.96,14.02,18.0,22
2022-08-31,51.4372,5.4233,3.99,5.02,12.18,34.0,22
2022-07-08,51.4372,5.4233,3.62,5.39,13.16,13.0,22
2022-07-10,51.4372,5.4233,7.64,9.23,16.69,20.0,22
2022-08-04,51.4372,5.4233,3.34,5.28,16.27,23.0,22
2022-08-20,51.4372,5.4233,16.4,19.1,26.43,17.0,22
2022-08-23,51.4372,5.4233,4.71,6.83,16.94,40.0,22
2022-07-31,51.4372,5.4233,4.87,6.26,14.6,26.0,22
2022-08-13,51.4372,5.4233,3.5,4.37,11.98,48.0,22
2022-07-04,51.4372,5.4233,2.93,3.85,9.33,18.0,22
2022-08-30,51.4372,5.4233,6.89,8.69,16.44,34.0,22
2022-08-19,51.4372,5.4233,12.72,13.8,19.04,17.0,22
2022-07-19,51.4372,5.4233,3.96,4.98,11.97,46.0,22
2022-08-15,51.4372,5.4233,4.96,5.68,10.64,32.0,22
2022-07-24,51.4372,5.4233,4.58,5.35,10.58,23.0,22
2022-07-09,51.4372,5.4233,3.55,5.34,13.76,18.0,22
2022-08-18,51.4372,5.4233,20.31,22.05,28.5,27.0,22
2022-08-10,51.4372,5.4233,2.51,3.32,9.6,25.0,22
2022-08-17,51.4372,5.4233,6.68,7.82,14.78,30.0,22
2022-07-30,51.4372,5.4233,3.58,4.72,12.43,27.0,22
2022-08-29,51.4372,5.4233,4.52,6.05,12.92,22.0,22
2022-08-09,51.4372,5.4233,4.3,5.29,11.84,23.0,22
2022-07-28,51.4372,5.4233,2.42,3.48,10.07,23.0,22
2022-08-24,51.4372,5.4233,4.39,5.79,14.01,40.0,22
2022-07-29,51.4372,5.4233,2.55,3.76,12.57,30.0,22
2022-08-23,51.4585,5.405,4.33,6.39,15.85,51.0,23
2022-07-02,51.4585,5.405,4.17,5.53,11.82,26.0,23
2022-08-24,51.4585,5.405,3.69,5.09,12.82,47.0,23
2022-08-31,51.4585,5.405,3.68,4.68,10.94,45.0,23
2022-08-10,51.4585,5.405,2.18,3.09,9.1,23.0,23
2022-08-14,51.4585,5.405,2.37,3.04,8.52,33.0,23
2022-07-09,51.4585,5.405,2.58,4.22,12.2,41.0,23
2022-08-13,51.4585,5.405,3.26,4.14,10.61,46.0,23
2022-07-06,51.4585,5.405,3.29,4.39,10.63,39.0,23
2022-08-20,51.4585,5.405,15.23,18.48,24.92,12.0,23
2022-08-09,51.4585,5.405,4.0,5.14,11.42,22.0,23
2022-07-07,51.4585,5.405,1.96,2.78,8.46,39.0,23
2022-08-27,51.4585,5.405,2.16,3.58,11.72,11.0,23
2022-07-13,51.4585,5.405,3.89,4.58,8.69,60.0,23
2022-08-22,51.4585,5.405,3.49,5.48,14.76,24.0,23
2022-08-26,51.4585,5.405,5.43,6.93,14.55,69.0,23
2022-07-29,51.4585,5.405,1.88,3.01,10.41,59.0,23
2022-09-01,51.4585,5.405,2.76,3.51,9.2,48.0,23
2022-07-17,51.4585,5.405,1.9,2.88,8.82,45.0,23
2022-08-03,51.4585,5.405,2.44,3.62,10.9,19.0,23
2022-07-03,51.4585,5.405,1.62,2.43,7.52,45.0,23
2022-07-31,51.4585,5.405,3.99,5.17,12.83,47.0,23
2022-07-25,51.4585,5.405,5.68,6.62,10.93,52.0,23
2022-08-30,51.4585,5.405,7.34,9.72,17.35,43.0,23
2022-08-07,51.4585,5.405,1.78,2.7,8.04,14.0,23
2022-08-11,51.4585,5.405,2.85,3.54,9.11,33.0,23
2022-07-30,51.4585,5.405,2.93,4.19,13.26,59.0,23
2022-08-02,51.4585,5.405,4.38,5.64,11.23,13.0,23
2022-07-16,51.4585,5.405,1.83,3.01,9.59,47.0,23
2022-07-08,51.4585,5.405,2.6,4.3,11.07,18.0,23
2022-08-19,51.4585,5.405,11.9,13.24,18.08,14.0,23
2022-07-15,51.4585,5.405,3.12,5.27,14.49,51.0,23
2022-08-28,51.4585,5.405,3.07,4.45,11.13,20.0,23
2022-07-26,51.4585,5.405,3.2,4.28,10.85,50.0,23
2022-08-18,51.4585,5.405,19.71,21.83,28.49,20.0,23
2022-07-18,51.4585,5.405,2.57,3.77,10.26,55.0,23
2022-07-24,51.4585,5.405,3.46,4.24,8.8,48.0,23
2022-08-06,51.4585,5.405,2.05,3.32,10.84,13.0,23
2022-08-08,51.4585,5.405,3.68,4.41,9.07,13.0,23
2022-07-05,51.4585,5.405,1.97,3.07,9.65,46.0,23
2022-07-28,51.4585,5.405,1.79,2.81,9.02,38.0,23
2022-07-12,51.4585,5.405,3.44,4.31,9.07,23.0,23
2022-07-22,51.4585,5.405,6.28,7.89,13.89,4.0,23
2022-07-23,51.4585,5.405,4.29,5.65,12.07,30.0,23
2022-07-11,51.4585,5.405,1.93,3.09,9.11,22.0,23
2022-07-27,51.4585,5.405,2.34,4.05,11.89,33.0,23
2022-07-10,51.4585,5.405,6.57,8.1,14.8,23.0,23
2022-08-04,51.4585,5.405,2.79,4.83,16.47,20.0,23
2022-07-01,51.4585,5.405,7.38,8.9,11.02,12.0,23
2022-07-21,51.4585,5.405,9.38,11.76,19.69,62.0,23
2022-08-29,51.4585,5.405,4.1,5.83,12.7,30.0,23
2022-08-01,51.4585,5.405,3.96,5.08,11.0,14.0,23
2022-07-04,51.4585,5.405,1.84,2.7,7.75,35.0,23
2022-07-14,51.4585,5.405,3.19,4.46,11.56,67.0,23
2022-08-17,51.4585,5.405,6.36,7.59,14.37,41.0,23
2022-08-05,51.4585,5.405,3.16,4.88,15.18,23.0,23
2022-08-25,51.4585,5.405,7.65,8.98,15.17,48.0,23
2022-07-20,51.4585,5.405,4.65,6.06,14.41,101.0,23
2022-08-16,51.4585,5.405,4.08,5.29,11.89,41.0,23
2022-07-19,51.4585,5.405,3.56,4.8,11.8,101.0,23
2022-08-15,51.4585,5.405,4.6,5.3,9.97,33.0,23
2022-08-21,51.4585,5.405,7.97,10.33,19.71,15.0,23
2022-08-12,51.4585,5.405,3.22,4.18,10.71,48.0,23
2022-07-04,51.4444,5.4788,0.41,1.46,9.51,35.0,24
2022-07-19,51.4444,5.4788,5.89,7.05,15.78,55.0,24
2022-08-29,51.4444,5.4788,2.23,3.52,10.84,17.0,24
2022-08-06,51.4444,5.4788,1.17,2.34,10.28,9.0,24
2022-08-14,51.4444,5.4788,9.31,10.0,17.04,34.0,24
2022-07-01,51.4444,5.4788,10.46,11.78,14.05,3.0,24
2022-09-01,51.4444,5.4788,1.04,1.64,8.71,24.0,24
2022-08-18,51.4444,5.4788,20.41,22.28,28.83,15.0,24
2022-07-12,51.4444,5.4788,1.35,2.28,8.54,12.0,24
2022-07-28,51.4444,5.4788,0.22,1.37,10.2,24.0,24
2022-07-15,51.4444,5.4788,1.81,4.29,17.41,28.0,24
2022-07-05,51.4444,5.4788,0.63,1.88,11.49,41.0,24
2022-08-28,51.4444,5.4788,1.98,3.33,12.04,18.0,24
2022-08-13,51.4444,5.4788,10.9,11.71,19.39,21.0,24
2022-08-04,51.4444,5.4788,7.99,9.94,22.95,16.0,24
2022-08-16,51.4444,5.4788,2.94,4.2,12.23,20.0,24
2022-07-20,51.4444,5.4788,11.45,13.03,24.88,57.0,24
2022-08-27,51.4444,5.4788,1.11,2.95,16.23,13.0,24
2022-08-05,51.4444,5.4788,2.7,4.49,16.31,22.0,24
2022-08-21,51.4444,5.4788,8.54,11.13,23.49,20.0,24
2022-07-29,51.4444,5.4788,-0.05,1.1,11.59,29.0,24
2022-08-02,51.4444,5.4788,3.07,4.26,11.95,7.0,24
2022-07-27,51.4444,5.4788,1.11,3.14,15.04,25.0,24
2022-07-02,51.4444,5.4788,3.58,5.14,14.35,24.0,24
2022-08-03,51.4444,5.4788,1.7,2.93,12.06,16.0,24
2022-08-12,51.4444,5.4788,9.0,9.88,17.67,32.0,24
2022-08-20,51.4444,5.4788,15.67,18.66,25.58,17.0,24
2022-07-06,51.4444,5.4788,2.25,3.77,12.87,36.0,24
2022-07-30,51.4444,5.4788,2.0,3.35,13.48,37.0,24
2022-07-16,51.4444,5.4788,0.35,1.91,11.29,33.0,24
2022-07-11,51.4444,5.4788,0.69,2.08,10.37,18.0,24
2022-08-17,51.4444,5.4788,8.22,9.42,16.4,17.0,24
2022-08-31,51.4444,5.4788,2.0,2.81,10.44,23.0,24
2022-07-08,51.4444,5.4788,1.8,3.8,13.47,11.0,24
2022-08-19,51.4444,5.4788,11.69,12.92,18.53,18.0,24
2022-08-22,51.4444,5.4788,2.71,4.72,15.44,20.0,24
2022-07-17,51.4444,5.4788,0.62,1.86,10.77,28.0,24
2022-07-10,51.4444,5.4788,5.75,7.56,16.88,21.0,24
2022-07-24,51.4444,5.4788,2.46,3.43,10.12,44.0,24
2022-08-24,51.4444,5.4788,3.87,5.18,13.61,35.0,24
2022-08-11,51.4444,5.4788,4.96,5.59,12.46,21.0,24
2022-08-07,51.4444,5.4788,0.66,1.55,8.3,15.0,24
2022-07-09,51.4444,5.4788,1.54,3.45,15.01,32.0,24
2022-08-23,51.4444,5.4788,2.76,4.49,14.78,20.0,24
2022-07-22,51.4444,5.4788,6.31,8.12,16.0,6.0,24
2022-08-25,51.4444,5.4788,13.08,14.26,20.49,30.0,24
2022-07-03,51.4444,5.4788,0.14,1.21,9.01,39.0,24
2022-08-01,51.4444,5.4788,2.43,3.74,12.73,11.0,24
2022-07-31,51.4444,5.4788,3.03,4.63,16.81,37.0,24
2022-07-25,51.4444,5.4788,9.02,10.22,16.42,46.0,24
2022-07-07,51.4444,5.4788,0.57,1.57,10.08,25.0,24
2022-07-13,51.4444,5.4788,3.28,4.01,9.73,37.0,24
2022-08-09,51.4444,5.4788,2.45,3.47,12.18,17.0,24
2022-07-21,51.4444,5.4788,9.22,12.0,24.09,40.0,24
2022-08-15,51.4444,5.4788,13.75,14.46,20.13,31.0,24
2022-07-26,51.4444,5.4788,1.52,2.86,13.19,44.0,24
2022-07-14,51.4444,5.4788,1.64,3.12,13.74,47.0,24
2022-08-30,51.4444,5.4788,4.72,6.18,13.31,25.0,24
2022-08-10,51.4444,5.4788,1.24,2.08,9.54,22.0,24
2022-08-08,51.4444,5.4788,3.42,4.11,9.8,11.0,24
2022-07-18,51.4444,5.4788,0.97,2.34,12.09,29.0,24
2022-08-26,51.4444,5.4788,12.06,13.42,21.64,40.0,24
2022-07-23,51.4444,5.4788,2.49,4.05,13.18,28.0,24
2022-08-31,51.4546,5.3887,5.58,7.1,17.47,23.0,25
2022-08-21,51.4546,5.3887,10.3,13.77,28.86,18.0,25
2022-08-25,51.4546,5.3887,9.29,10.88,19.59,33.0,25
2022-07-30,51.4546,5.3887,4.55,6.37,18.45,33.0,25
2022-07-22,51.4546,5.3887,8.3,10.72,19.72,2.0,25
2022-08-05,51.4546,5.3887,5.24,7.98,24.2,30.0,25
2022-08-08,51.4546,5.3887,5.81,7.0,13.85,25.0,25
2022-07-31,51.4546,5.3887,6.45,8.53,21.26,23.0,25
2022-07-14,51.4546,5.3887,5.23,7.17,19.4,28.0,25
2022-08-23,51.4546,5.3887,6.02,9.05,24.18,36.0,25
2022-07-20,51.4546,5.3887,18.2,19.98,31.47,38.0,25
2022-08-02,51.4546,5.3887,6.67,8.56,17.72,15.0,25
2022-07-08,51.4546,5.3887,4.57,7.53,20.91,10.0,25
2022-07-18,51.4546,5.3887,4.11,5.96,16.07,21.0,25
2022-08-01,51.4546,5.3887,5.93,7.54,16.92,8.0,25
2022-07-05,51.4546,5.3887,3.47,5.09,14.84,20.0,25
2022-08-16,51.4546,5.3887,5.93,7.59,16.71,6.0,25
2022-08-10,51.4546,5.3887,3.87,5.25,14.85,19.0,25
2022-08-24,51.4546,5.3887,5.64,7.64,18.91,36.0,25
2022-08-28,51.4546,5.3887,4.98,7.16,18.79,14.0,25
2022-08-18,51.4546,5.3887,24.12,27.11,36.5,13.0,25
2022-07-12,51.4546,5.3887,5.31,6.61,13.45,12.0,25
2022-07-10,51.4546,5.3887,9.24,11.76,24.11,17.0,25
2022-08-04,51.4546,5.3887,4.43,7.4,25.3,19.0,25
2022-08-09,51.4546,5.3887,5.97,7.76,17.52,21.0,25
2022-07-06,51.4546,5.3887,5.16,6.88,17.77,21.0,25
2022-07-24,51.4546,5.3887,5.61,6.87,14.06,23.0,25
2022-07-07,51.4546,5.3887,3.49,4.83,13.01,15.0,25
2022-07-28,51.4546,5.3887,3.32,4.92,13.67,19.0,25
2022-07-21,51.4546,5.3887,13.06,16.61,29.05,22.0,25
2022-08-14,51.4546,5.3887,4.29,5.34,13.89,30.0,25
2022-08-26,51.4546,5.3887,8.83,11.14,24.59,39.0,25
2022-07-09,51.4546,5.3887,4.43,7.03,20.71,18.0,25
2022-07-23,51.4546,5.3887,6.95,9.04,19.44,14.0,25
2022-08-17,51.4546,5.3887,9.45,11.34,21.3,23.0,25
2022-07-26,51.4546,5.3887,5.11,6.8,16.54,24.0,25
2022-07-16,51.4546,5.3887,3.53,5.64,16.55,21.0,25
2022-08-06,51.4546,5.3887,3.54,5.58,17.52,24.0,25
2022-08-20,51.4546,5.3887,18.16,22.5,31.66,11.0,25
2022-08-30,51.4546,5.3887,9.72,13.24,26.38,23.0,25
2022-07-11,51.4546,5.3887,3.63,5.67,15.95,14.0,25
2022-07-02,51.4546,5.3887,5.61,7.5,16.93,8.0,25
2022-07-03,51.4546,5.3887,2.89,4.02,11.33,16.0,25
2022-08-11,51.4546,5.3887,4.57,5.62,13.54,23.0,25
2022-08-07,51.4546,5.3887,3.35,4.81,12.52,27.0,25
2022-08-15,51.4546,5.3887,7.42,8.54,15.5,20.0,25
2022-07-27,51.4546,5.3887,3.88,6.5,18.55,16.0,25
2022-08-29,51.4546,5.3887,6.16,8.75,19.53,20.0,25
2022-08-22,51.4546,5.3887,5.2,8.21,23.03,25.0,25
2022-07-15,51.4546,5.3887,4.79,8.19,23.93,23.0,25
2022-07-25,51.4546,5.3887,8.43,9.87,16.74,23.0,25
2022-07-19,51.4546,5.3887,7.94,9.49,18.99,32.0,25
2022-08-12,51.4546,5.3887,5.21,6.69,17.13,39.0,25
